Title,Link,Job Type,Campany,Location
Account Manager,https://wuzzuf.net/jobs/p/g/tXg1EO0xEdpj-Account-Manager-LyondellBasell-Dubai-United-Arab-Emirates,Freelance / Project,LyondellBasell -,"Dubai, United Arab Emirates "
Sales Capture Associate Director,https://wuzzuf.net/jobs/p/g/JAKNrjA7qi4S-Sales-Capture-Associate-Director-Accenture-Riyadh-Saudi-Arabia,Full Time,Accenture -,"Riyadh, Saudi Arabia "
Trade Marketing Manager -Gulf,https://wuzzuf.net/jobs/p/g/5xBp6cI0k7Y7-Trade-Marketing-Manager--Gulf-Bridgestone-EMEA-Dubai-United-Arab-Emirates,Full Time,Bridgestone EMEA -,"Dubai, United Arab Emirates "
IS/IT Specialist- Nespresso UAE,https://wuzzuf.net/jobs/p/g/NrB8vKS2rQR4-ISIT-Specialist--Nespresso-UAE-Nestlé-Nespresso-SA-Dubai-United-Arab-Emirates,Full Time,Nestlé Nespresso SA -,"Dubai, United Arab Emirates "
Associate,https://wuzzuf.net/jobs/p/g/3sllp9oJHUwe-Associate-AtkinsRéalis-Dubai-United-Arab-Emirates,Full Time,AtkinsRéalis -,"Dubai, United Arab Emirates "
Cluster Director of Sales,https://wuzzuf.net/jobs/p/g/9QLGBKCi3Oe4-Cluster-Director-of-Sales-Swissôtel-Al-Maqam-Makkah-Makkah-Saudi-Arabia,Freelance / Project,Swissôtel Al Maqam Makkah -,"Makkah, Saudi Arabia "
Key Account Manager LS (Saudi Arabia),https://wuzzuf.net/jobs/p/g/z0r7QQFufUja-Key-Account-Manager-LS-Saudi-Arabia-QIAGEN-Riyadh-Saudi-Arabia,Full Time,QIAGEN -,"Riyadh, Saudi Arabia "
Commercial Director,https://wuzzuf.net/jobs/p/g/Y1sLOvH1d33W-Commercial-Director-AtkinsRéalis-Riyadh-Saudi-Arabia,Full Time,AtkinsRéalis -,"Riyadh, Saudi Arabia "
Financial Controller.,https://wuzzuf.net/jobs/p/g/NSDsUt7kEbWv-Financial-Controller-aalawa-com-Dubai-United-Arab-Emirates,Full Time,aalawa.com -,"Dubai, United Arab Emirates "
Marketing Director,https://wuzzuf.net/jobs/p/g/WpYolSLUyq0q-Marketing-Director-Informa-Connect-Limited-Riyadh-Saudi-Arabia,Full Time,Informa Connect Limited -,"Riyadh, Saudi Arabia "
Marketing Director,https://wuzzuf.net/jobs/p/g/CGYKTc06SBry-Marketing-Director-Informa-Connect-of-Informa-PLC-Riyadh-Saudi-Arabia,Full Time,Informa Connect of Informa PLC -,"Riyadh, Saudi Arabia "
Senior Insights Manager,https://wuzzuf.net/jobs/p/g/VDR8b62ljAsA-Senior-Insights-Manager-CARMA-Cairo-Egypt,Full Time,CARMA -,"Cairo, Egypt "
Large Account Manager - Saudi Arabia,https://wuzzuf.net/jobs/p/g/W60Fl0K7vHTg-Large-Account-Manager---Saudi-Arabia-Jabra-Riyadh-Saudi-Arabia,Full Time,Jabra -,"Riyadh, Saudi Arabia "
Sales Manager,https://wuzzuf.net/jobs/p/g/iIHzbIBfdT5P-Sales-Manager-Abbott-Diabetes-Care-Ltd-Dubai-United-Arab-Emirates,Full Time,"Abbott Diabetes Care, Ltd. -","Dubai, United Arab Emirates "
Sales Manager,https://wuzzuf.net/jobs/p/g/CEkj7j9LfR6f-Sales-Manager-Abbott-Healthcare-Products-Ltd-Dubai-United-Arab-Emirates,Full Time,Abbott Healthcare Products Ltd -,"Dubai, United Arab Emirates "
Product Manager - Real Estate Hardware - Dubai,https://wuzzuf.net/jobs/p/g/4ai32iVKsxZZ-Product-Manager---Real-Estate-Hardware---Dubai-ByteDance-Dubai-United-Arab-Emirates,Full Time,ByteDance -,"Dubai, United Arab Emirates "
"Senior Client Advisor, Mandiant Consulting",https://wuzzuf.net/jobs/p/g/Txo9LRizBNVJ-Senior-Client-Advisor-Mandiant-Consulting-Google-Dubai-United-Arab-Emirates,Full Time,Google -,"Dubai, United Arab Emirates "
Key Account Manager LS (Saudi Arabia),https://wuzzuf.net/jobs/p/g/Wu5tTwgC530U-Key-Account-Manager-LS-Saudi-Arabia-Qiagen-N-V-Riyadh-Saudi-Arabia,Full Time,Qiagen N.V -,"Riyadh, Saudi Arabia "
Product Manager,https://wuzzuf.net/jobs/p/g/dunfhHdm5Kiw-Product-Manager-CARMA-Cairo-Egypt,Full Time,CARMA -,"Cairo, Egypt "
Senior Associate - Configuration,https://wuzzuf.net/jobs/p/g/c5UdojmgHn9j-Senior-Associate---Configuration-EDGE-Dubai-United-Arab-Emirates,Full Time,EDGE -,"Dubai, United Arab Emirates "
VP of Growth Operations & Analytics,https://wuzzuf.net/jobs/p/g/VhrLyxL59rA5-VP-of-Growth-Operations-Analytics-ExpressVPN-Dubai-United-Arab-Emirates,Full Time,ExpressVPN -,"Dubai, United Arab Emirates "
Account Manager,https://wuzzuf.net/jobs/p/g/kuqs6acC8aJl-Account-Manager-InMobi-Dubai-United-Arab-Emirates,Full Time,InMobi -,"Dubai, United Arab Emirates "
Center Manager (Ismalia),https://wuzzuf.net/jobs/p/g/1M3eIAwGtwS7-Center-Manager-Ismalia-Grifols-Egypt-for-Plasma-Derivatives-GEPD-Cairo-Egypt,Full Time,Grifols Egypt for Plasma Derivatives (GEPD) -,"Cairo, Egypt "
"Center Manager (Cairo, Giza)",https://wuzzuf.net/jobs/p/g/WfrSKySASMsG-Center-Manager-Cairo-Giza-Grifols-Egypt-for-Plasma-Derivatives-GEPD-Cairo-Egypt,Full Time,Grifols Egypt for Plasma Derivatives (GEPD) -,"Cairo, Egypt "
Deloitte Consulting | Fresh Graduates | Emiratis,https://wuzzuf.net/jobs/p/g/tnA9sV89i8pe-Deloitte-Consulting-Fresh-Graduates-Emiratis-Deloitte-Dubai-United-Arab-Emirates,Full Time,Deloitte -,"Dubai, United Arab Emirates "
Senior Research Executive,https://wuzzuf.net/jobs/p/g/zMxye13K6BMB-Senior-Research-Executive-Kantar-Cairo-Egypt,Full Time,Kantar -,"Cairo, Egypt "
Account Director - Financial Communications - Edelman Smithfield,https://wuzzuf.net/jobs/p/g/vTi6TNivH7Dp-Account-Director---Financial-Communications---Edelman-Smithfield-Edelman-Smithfield-Riyadh-Saudi-Arabia,Full Time,Edelman Smithfield -,"Riyadh, Saudi Arabia "
Global Director of Sales,https://wuzzuf.net/jobs/p/g/7vTwVU423msB-Global-Director-of-Sales-Minor-Hotels-Dubai-United-Arab-Emirates,Full Time,Minor Hotels -,"Dubai, United Arab Emirates "
Sales Executive - Rapid Diagnostics Division,https://wuzzuf.net/jobs/p/g/hAcT53UQbpm6-Sales-Executive---Rapid-Diagnostics-Division-Abbott-Healthcare-Products-Ltd-Riyadh-Saudi-Arabia,Full Time,Abbott Healthcare Products Ltd -,"Riyadh, Saudi Arabia "
Sales Executive - Rapid Diagnostics Division,https://wuzzuf.net/jobs/p/g/QKUkW1Re4Aoz-Sales-Executive---Rapid-Diagnostics-Division-Abbott-Riyadh-Saudi-Arabia,Full Time,Abbott -,"Riyadh, Saudi Arabia "
Writing Assistant,https://wuzzuf.net/jobs/p/g/mvxKh3sTA1uR-Writing-Assistant-Project-Growth-Cairo-Egypt,Freelance / Project,Project Growth -,"Cairo, Egypt "
AI Training for Egyptian Arabic Writers,https://wuzzuf.net/jobs/p/g/CKCqQ0RV9kJh-AI-Training-for-Egyptian-Arabic-Writers-Remotasks-Cairo-Egypt,Freelance / Project,Remotasks -,"Cairo, Egypt "
Corporate Sales Manager,https://wuzzuf.net/jobs/p/g/mXj7zRyvjAhK-Corporate-Sales-Manager-Mandarin-Oriental-Hotel-Group-Dubai-United-Arab-Emirates,Full Time,Mandarin Oriental Hotel Group -,"Dubai, United Arab Emirates "
"QNB2862-Assistant Vice President, Data Science",https://wuzzuf.net/jobs/p/g/ldKFIH06PByl-QNB2862-Assistant-Vice-President-Data-Science-QNB-Group-Doha-Qatar,Full Time,QNB Group -,"Doha, Qatar "
Account Manager,https://wuzzuf.net/jobs/p/g/EFbkkz2SBVAT-Account-Manager-Qatar-Airways-Riyadh-Saudi-Arabia,Full Time,Qatar Airways -,"Riyadh, Saudi Arabia "
Customer Service | Support,https://wuzzuf.net/jobs/p/g/tlEtOemjRczT-Customer-Service-Support-Egybell-Cairo-Egypt,Full Time,Egybell -,"Cairo, Egypt "
Vice President - Performance Marketing ( Arabic Speaker),https://wuzzuf.net/jobs/p/g/JZTlIlTRVa2Z-Vice-President---Performance-Marketing-Arabic-Speaker-Edelman-DXI-Dubai-United-Arab-Emirates,Full Time,Edelman DXI -,"Dubai, United Arab Emirates "
Digital Marketing Strategy Analyst,https://wuzzuf.net/jobs/p/g/ZJPkWsKOScRZ-Digital-Marketing-Strategy-Analyst-Accenture-Middle-East-Dubai-United-Arab-Emirates,Full Time,Accenture Middle East -,"Dubai, United Arab Emirates "
Account Manager - MEA,https://wuzzuf.net/jobs/p/g/uo7yTnzT8lAG-Account-Manager---MEA-The-Economist-Dubai-United-Arab-Emirates,Full Time,The Economist -,"Dubai, United Arab Emirates "
Product Specialist,https://wuzzuf.net/jobs/p/g/EiG9Wsajxx6q-Product-Specialist-SmithNephew-Riyadh-Saudi-Arabia,Full Time,Smith+Nephew -,"Riyadh, Saudi Arabia "
Modality Sales Specialist (Clinical Integration & Insights),https://wuzzuf.net/jobs/p/g/ByfSjcKW7SaH-Modality-Sales-Specialist-Clinical-Integration-Insights-Philips-AG-Riyadh-Saudi-Arabia,Full Time,Philips AG -,"Riyadh, Saudi Arabia "
Modality Sales Specialist (Clinical Integration & Insights),https://wuzzuf.net/jobs/p/g/Nlxgrp1n3Vvf-Modality-Sales-Specialist-Clinical-Integration-Insights-Philips-Riyadh-Saudi-Arabia,Full Time,Philips -,"Riyadh, Saudi Arabia "
Data Analyst - Information Technology,https://wuzzuf.net/jobs/p/g/8ZP1aBTE2lV5-Data-Analyst---Information-Technology-Atlantis-Resorts-Dubai-United-Arab-Emirates,Full Time,Atlantis Resorts -,"Dubai, United Arab Emirates "
Account Manager (Food Ingredients),https://wuzzuf.net/jobs/p/g/gfqBG2Gd1XFD-Account-Manager-Food-Ingredients-IFF-Riyadh-Saudi-Arabia,Full Time,IFF -,"Riyadh, Saudi Arabia "
Modality Sales Specialist (Clinical Integration & Insights),https://wuzzuf.net/jobs/p/g/siIdBMmuAJEX-Modality-Sales-Specialist-Clinical-Integration-Insights-Brainport-Eindhoven-Riyadh-Saudi-Arabia,Full Time,Brainport Eindhoven -,"Riyadh, Saudi Arabia "
Data Strategy Governance Manager,https://wuzzuf.net/jobs/p/g/a7MOWSRjxn1C-Data-Strategy-Governance-Manager-Accenture-Middle-East-Riyadh-Saudi-Arabia,Full Time,Accenture Middle East -,"Riyadh, Saudi Arabia "
EUC Sales Specialist - Arabic Speaking,https://wuzzuf.net/jobs/p/g/ix0Sy5yxfFU8-EUC-Sales-Specialist---Arabic-Speaking-VMware-Dubai-United-Arab-Emirates,Full Time,VMware -,"Dubai, United Arab Emirates "
"Emerging Enterprise Sales Executive, KSA",https://wuzzuf.net/jobs/p/g/fB4IGrYwY2Qh-Emerging-Enterprise-Sales-Executive-KSA-UiPath-Riyadh-Saudi-Arabia,Full Time,UiPath -,"Riyadh, Saudi Arabia "
Fleet Sales Consultant - Corporate Division,https://wuzzuf.net/jobs/p/g/3BevdZJEsrsh-Fleet-Sales-Consultant---Corporate-Division-Arabian-Automobiles-Co-LLC-Dubai-United-Arab-Emirates,Full Time,Arabian Automobiles Co. LLC -,"Dubai, United Arab Emirates "
Associate Product Manager - Immunoassay POCT (Riyadh),https://wuzzuf.net/jobs/p/g/yMjYXDBwCFNX-Associate-Product-Manager---Immunoassay-POCT-Riyadh-Radiometer-Medical-ApS-Riyadh-Saudi-Arabia,Full Time,Radiometer Medical ApS -,"Riyadh, Saudi Arabia "
Cluster Marketing Manager - North Africa & Turkey,https://wuzzuf.net/jobs/p/g/wGRmFTwdJNST-Cluster-Marketing-Manager---North-Africa-Turkey-SIG-Group-Cairo-Egypt,Full Time,SIG Group -,"Cairo, Egypt "
E-commerce Merchandizer,https://wuzzuf.net/jobs/p/wBtC3ixzKmVP-E-commerce-Merchandizer-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Cairo, Cairo, Egypt "
HORECA Sales Section Head,https://wuzzuf.net/jobs/p/FdVhFfjJdBbI-HORECA-Sales-Section-Head-Cairo-Three-A-Poultry-Cairo-Egypt,Full TimeOn-site,Cairo Three A Poultry -,"New Cairo, Cairo, Egypt "
Foreign Purchasing Specialist,https://wuzzuf.net/jobs/p/G851IYta4vau-Foreign-Purchasing-Specialist-Adamco-Pharm-Giza-Egypt,Full TimeOn-site,Adamco Pharm -,"6th of October, Giza, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/E30S1Rz7mAGN-Sales-Engineer-Kandil-Steel-Cairo-Egypt,Full TimeOn-site,Kandil Steel -,"Obour City, Cairo, Egypt "
Lab Chemist,https://wuzzuf.net/jobs/p/58pnyInVFdlc-Lab-Chemist-FRIDAL-Giza-Egypt,Full TimeOn-site,FRIDAL -,"6th of October, Giza, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/NLZD6l4Gqivb-Sales-Engineer-Aly-Arafa-Cairo-Egypt,Full TimeOn-site,Aly Arafa -,"New Cairo, Cairo, Egypt "
Branchs Manager,https://wuzzuf.net/jobs/p/RHc20zGPFKCd-Branchs-Manager-CAMMA-Egypt-Cairo-Egypt,Full TimeOn-site,CAMMA Egypt -,"Cairo, Egypt "
Senior Application Support,https://wuzzuf.net/jobs/p/d3inct80FM70-Senior-Application-Support-Shifa-Egypt-Cairo-Egypt,Full TimeOn-site,Shifa Egypt -,"New Cairo, Cairo, Egypt "
Consultant,https://wuzzuf.net/jobs/p/EMblj8Obd5wj-Consultant-Robiquity-Cairo-Egypt,Full TimeHybrid,Robiquity -,"New Cairo, Cairo, Egypt "
Ecommerce Commercial Senior Specialist,https://wuzzuf.net/jobs/p/zZL2es0hIatb-Ecommerce-Commercial-Senior-Specialist-Mazaya-Cairo-Egypt,Full TimeOn-site,Mazaya -,"New Cairo, Cairo, Egypt "
BMS Sales Engineer,https://wuzzuf.net/jobs/p/cXXCAd5ZQlTd-BMS-Sales-Engineer-ProService-Cairo-Egypt,Full TimeOn-site,ProService -,"Nasr City, Cairo, Egypt "
Sales Engineer - Automotive Equipment & Devices,https://wuzzuf.net/jobs/p/Y45hETij7ygr-Sales-Engineer---Automotive-Equipment-Devices-Al-Raddadi-Group-Jeddah-Saudi-Arabia,Full TimeOn-site,Al Raddadi Group -,"Jeddah, Saudi Arabia "
Sales Engineer,https://wuzzuf.net/internship/6T9m9WpXNVUz-Sales-Engineer-Bnaia-Cairo-Egypt,InternshipOn-site,Bnaia -,"Maadi, Cairo, Egypt "
sales engineer - furniture,https://wuzzuf.net/jobs/p/tRpitU6lUH4u-sales-engineer---furniture-Nihal-Zaki-Interiors-Giza-Egypt,Full TimeOn-site,Nihal Zaki Interiors -,"6th of October, Giza, Egypt "
Automation Sales Engineer,https://wuzzuf.net/jobs/p/zf2b32V926ar-Automation-Sales-Engineer-ECCT-Electrical-Contracting-and-Control-Technologies-Cairo-Egypt,Full TimeOn-site,ECCT Electrical Contracting and Control Technologies -,"Maadi, Cairo, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/dTNAZDIq8eZl-Sales-Engineer-Royal-Tents-Cairo-Egypt,Full TimeOn-site,Royal Tents -,"Mokattam, Cairo, Egypt "
Solution Engineer,https://wuzzuf.net/jobs/p/AgEjTNVgR86h-Solution-Engineer-Misr-Measurement-and-Control-Giza-Egypt,Full TimeOn-site,Misr Measurement and Control -,"6th of October, Giza, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/YMNMtj8DFvMx-Sales-Engineer-Tecnogroup-Cairo-Egypt,Full Time,Tecnogroup -,"Nasr City, Cairo, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/psCVYX9yrmv3-Sales-Engineer-Cairo-Egypt,Full TimeOn-site,Confidential -,"New Cairo, Cairo, Egypt "
Senior Data Scientist - Hybrid,https://wuzzuf.net/jobs/p/vNVfWIIz9Knf-Senior-Data-Scientist---Hybrid-Seoudi-Supermarket-Giza-Egypt,Full TimeHybrid,Seoudi Supermarket -,"Sheikh Zayed, Giza, Egypt "
Safety and Security officer,https://wuzzuf.net/jobs/p/JFf3klj0FNHK-Safety-and-Security-officer-International-Committee-of-Red-Cross-Cairo-Egypt,Full TimeOn-site,International Committee of Red Cross -,"Cairo, Egypt "
HORECA Sales Specialist,https://wuzzuf.net/jobs/p/lZfJ13PprEDD-HORECA-Sales-Specialist-Ovo-Egypt-Giza-Egypt,Full TimeHybrid,Ovo Egypt -,"6th of October, Giza, Egypt "
Senior Network Engineer,https://wuzzuf.net/jobs/p/pyBTnHVs2iXS-Senior-Network-Engineer-RAMW-Cairo-Egypt,Full TimeOn-site,RAMW -,"Nasr City, Cairo, Egypt "
Senior Data Analyst,https://wuzzuf.net/jobs/p/qYCg3Odt5Ikm-Senior-Data-Analyst-Tamweely-Cairo-Egypt,Full TimeOn-site,Tamweely -,"Shubra, Cairo, Egypt "
Application Support - Microsoft dynamic 365,https://wuzzuf.net/jobs/p/ABAVwxk6w4OJ-Application-Support---Microsoft-dynamic-365-Sky-Distribution-Giza-Egypt,Full TimeOn-site,Sky Distribution -,"Sheikh Zayed, Giza, Egypt "
Odoo ERP Sales Account Manager,https://wuzzuf.net/jobs/p/u0F0KLaDaitd-Odoo-ERP-Sales-Account-Manager-Centione-Cairo-Egypt,Full TimeOn-site,Centione -,"Nasr City, Cairo, Egypt "
Senior Sales Engineer,https://wuzzuf.net/jobs/p/NDzxzecgBPYY-Senior-Sales-Engineer-Turbo-Egypt-Compression-Cairo-Egypt,Full TimeOn-site,Turbo Egypt Compression -,"Heliopolis, Cairo, Egypt "
Sales Engineer,https://wuzzuf.net/jobs/p/6rQ3HZNSEHlh-Sales-Engineer-Cairo-Egypt,Full TimeOn-site,Confidential -,"Nasr City, Cairo, Egypt "
AI Market Research Officer,https://wuzzuf.net/jobs/p/WluclY1oEK8j-AI-Market-Research-Officer-SEMARTI-Jeddah-Saudi-Arabia,Full TimeRemote,SEMARTI -,"Jeddah, Saudi Arabia "
Technical Consultant,https://wuzzuf.net/jobs/p/9yvBqygUuDoF-Technical-Consultant-Robiquity-Cairo-Egypt,Full TimeHybrid,Robiquity -,"New Cairo, Cairo, Egypt "
Senior Power BI Developer,https://wuzzuf.net/jobs/p/7H0koJwZTdTF-Senior-Power-BI-Developer-Softec-Technologies-Cairo-Egypt,Full TimeOn-site,Softec Technologies -,"Maadi, Cairo, Egypt "
Executive Secretary,https://wuzzuf.net/jobs/p/LIl7ob3HLB9T-Executive-Secretary-EISAS-Giza-Egypt,Full TimeOn-site,EISAS -,"Dokki, Giza, Egypt "
ERP Specialist Dynamic 365,https://wuzzuf.net/jobs/p/cbIsISPXzyvY-ERP-Specialist-Dynamic-365-Exception-Patisserie-Giza-Egypt,Full TimeOn-site,Exception Patisserie -,"6th of October, Giza, Egypt "
Decision Support System Developer,https://wuzzuf.net/jobs/p/tMLmwkxo7y36-Decision-Support-System-Developer-SEMARTI-Jeddah-Saudi-Arabia,Freelance / ProjectRemote,SEMARTI -,"Jeddah, Saudi Arabia "
MIS Manager,https://wuzzuf.net/jobs/p/kNHlML6Aw9BM-MIS-Manager-Etisalat-Egypt-Cairo-Egypt,Full TimeHybrid,Etisalat Egypt -,"Maadi, Cairo, Egypt "
Medical Sales Representative,https://wuzzuf.net/jobs/p/qJjfUdM7dhJn-Medical-Sales-Representative-iVein-Clinic-Alexandria-Egypt,Full TimeHybrid,iVein Clinic -,"Alexandria, Egypt "
Integrated Operations Intern (Internship 3-6 months),https://wuzzuf.net/jobs/p/g/U9EfNpbK1bs9-Integrated-Operations-Intern-Internship-3-6-months-SupportFinity™-Cairo-Egypt,Full Time,SupportFinity™ -,"Cairo, Egypt "
Senior Installation Engineer - part Time,https://wuzzuf.net/jobs/p/g/49acDNqiGVkO-Senior-Installation-Engineer---part-Time-Tatbeek-Cairo-Egypt,Part Time,Tatbeek -,"Cairo, Egypt "
Coop Training - Information System(June/July/August 2024 Intake) Job,https://wuzzuf.net/jobs/p/g/r9n2Hes7uZKB-Coop-Training---Information-SystemJuneJulyAugust-2024-Intake-Job-Elm-Company-Riyadh-Saudi-Arabia,Full Time,Elm Company -,"Riyadh, Saudi Arabia "
Coop Training - Finance(June/July/August 2024 Intake) Job,https://wuzzuf.net/jobs/p/g/5F1qFLCibFGj-Coop-Training---FinanceJuneJulyAugust-2024-Intake-Job-Elm-Company-Riyadh-Saudi-Arabia,Full Time,Elm Company -,"Riyadh, Saudi Arabia "
Wordpress Developer,https://wuzzuf.net/jobs/p/MFtTenNyGk6P-Wordpress-Developer-Giza-Egypt,Full TimeOn-site,Confidential -,"Giza, Egypt "
Coop Training - Industrial Engineering(June/July/August 2024 Intake) Job,https://wuzzuf.net/jobs/p/g/783WTCfXNVEY-Coop-Training---Industrial-EngineeringJuneJulyAugust-2024-Intake-Job-Elm-Company-Riyadh-Saudi-Arabia,Full Time,Elm Company -,"Riyadh, Saudi Arabia "
Project Manager,https://wuzzuf.net/jobs/p/g/OE9g0XPiRYq2-Project-Manager-Lucidya-Riyadh-Saudi-Arabia,Full Time,Lucidya -,"Riyadh, Saudi Arabia "
Full-Stack Web Developer  - Global/Remote,https://wuzzuf.net/jobs/p/g/oevBrEMcL4ws-Full-Stack-Web-Developer---GlobalRemote-MixRank-Cairo-Egypt,Full Time,MixRank -,"Cairo, Egypt "
Data Engineer - Global/Remote,https://wuzzuf.net/jobs/p/g/eoiZTUXaTsfw-Data-Engineer---GlobalRemote-MixRank-Cairo-Egypt,Full Time,MixRank -,"Cairo, Egypt "
Senior Consultant Job,https://wuzzuf.net/jobs/p/g/Zxn2hMTCw6Wo-Senior-Consultant-Job-Elm-Company-Riyadh-Saudi-Arabia,Full Time,Elm Company -,"Riyadh, Saudi Arabia "
MicroStrategy Architect,https://wuzzuf.net/jobs/p/g/uSZT0WJYG7Bu-MicroStrategy-Architect-PURSUIT-SOFTWARE-Riyadh-Saudi-Arabia,Full Time,PURSUIT SOFTWARE -,"Riyadh, Saudi Arabia "
Sr Data Engineer,https://wuzzuf.net/jobs/p/g/X7AdPMIO66VS-Sr-Data-Engineer-InfoVision-Inc-Dubai-United-Arab-Emirates,Full Time,InfoVision Inc. -,"Dubai, United Arab Emirates "
Travel Advisor (German + GDS),https://wuzzuf.net/jobs/p/9WFJtI6xv0XT-Travel-Advisor-German-GDS-IGT-Solutions-Cairo-Egypt,Full TimeOn-site,IGT Solutions  -,"Maadi, Cairo, Egypt "
Big Data AI Developer,https://wuzzuf.net/jobs/p/g/Vnb7E2NppERB-Big-Data-AI-Developer-CBS-Comprehensive-Business-Services-Riyadh-Saudi-Arabia,Full Time,CBS Comprehensive Business Services -,"Riyadh, Saudi Arabia "
Medical Sales Representative,https://wuzzuf.net/jobs/p/lBaBtmhxLSks-Medical-Sales-Representative-Multicare-Cairo-Egypt,Full TimeOn-site,Multicare -,"Cairo, Egypt "
E-commerce Manager,https://wuzzuf.net/jobs/p/g/4jmgTbospVTN-E-commerce-Manager-Future-Group-Translation-Services-Cairo-Egypt,Full Time,Future Group Translation Services -,"Cairo, Egypt "
Export Sales Manager,https://wuzzuf.net/jobs/p/P3QOUed0OUMJ-Export-Sales-Manager-GlassRock-Insulation-Co-Cairo-Egypt,Full TimeOn-site,GlassRock Insulation Co. -,"Maadi, Cairo, Egypt "
Junior Software Engineer - Global/Remote,https://wuzzuf.net/jobs/p/g/SLT2KHpARxBO-Junior-Software-Engineer---GlobalRemote-MixRank-Cairo-Egypt,Full Time,MixRank -,"Cairo, Egypt "
Lifeguard,https://wuzzuf.net/jobs/p/g/rV7XlMoXraMx-Lifeguard-Swissôtel-Al-Maqam-Makkah-Makkah-Saudi-Arabia,Freelance / Project,Swissôtel Al Maqam Makkah -,"Makkah, Saudi Arabia "
SQL Database Administrator,https://wuzzuf.net/jobs/p/g/Gc8CCRHVdnVl-SQL-Database-Administrator-inbox-Riyadh-Saudi-Arabia,Full Time,inbox -,"Riyadh, Saudi Arabia "
Data Engineer,https://wuzzuf.net/jobs/p/g/T2zPqb86B4IR-Data-Engineer-ADIV-Human-Resources-Consultancy-L-L-C-Dubai-United-Arab-Emirates,Full Time,"ADIV Human Resources Consultancy, L.L.C -","Dubai, United Arab Emirates "
Technical Support Specialist,https://wuzzuf.net/jobs/p/g/flpkMRgwTcID-Technical-Support-Specialist-Collars-Cairo-Egypt,Full Time,Collars -,"Cairo, Egypt "
Digital Marketing Manager,https://wuzzuf.net/jobs/p/g/Dvu9vDUBr2wU-Digital-Marketing-Manager-Tawzef-for-Recruitment-HR-Consultancy-Cairo-Egypt,Full Time,Tawzef for Recruitment & HR Consultancy -,"Cairo, Egypt "
Senior Technical Program Manager,https://wuzzuf.net/jobs/p/g/BcOHR60JlbDH-Senior-Technical-Program-Manager-aiXplain-Dubai-United-Arab-Emirates,Full Time,aiXplain -,"Dubai, United Arab Emirates "
Group Strategy Director - Leading Media Agency,https://wuzzuf.net/jobs/p/g/GWaRJxEGw3X5-Group-Strategy-Director---Leading-Media-Agency-Right-Calibre-Consulting-Dubai-United-Arab-Emirates,Full Time,Right Calibre Consulting -,"Dubai, United Arab Emirates "
Process Delivery Specialist-Procure to Pay,https://wuzzuf.net/jobs/p/g/4Bs0H3vZrqtE-Process-Delivery-Specialist-Procure-to-Pay-IBM-WTC-Egypt-Cairo-Egypt,Full Time,IBM WTC Egypt -,"Cairo, Egypt "
Digital Merchandiser Senior Specialist,https://wuzzuf.net/jobs/p/g/8mCJqDuOArry-Digital-Merchandiser-Senior-Specialist-Tawzef-for-Recruitment-HR-Consultancy-Cairo-Egypt,Full Time,Tawzef for Recruitment & HR Consultancy -,"Cairo, Egypt "
Supply/ Sourcing Planner,https://wuzzuf.net/jobs/p/g/cjxqWlAbeQaO-Supply-Sourcing-Planner-MaxAB-Cairo-Egypt,Full Time,MaxAB -,"Cairo, Egypt "
"Software Engineer ""Backend Engineer""",https://wuzzuf.net/jobs/p/g/vLv89rwM5EoG-Software-Engineer-Backend-Engineer-Incorta-Inc-Cairo-Egypt,Full Time,Incorta Inc -,"Cairo, Egypt "
Senior Data Engineer,https://wuzzuf.net/jobs/p/g/mzoJgIAbkLsd-Senior-Data-Engineer-DXC-Technology-Cairo-Egypt,Full Time,DXC Technology -,"Cairo, Egypt "
Medical Representative,https://wuzzuf.net/jobs/p/g/H9epdKptBPv8-Medical-Representative-Boehringer-Ingelheim-Dubai-United-Arab-Emirates,Full Time,Boehringer Ingelheim -,"Dubai, United Arab Emirates "
Game Designer,https://wuzzuf.net/jobs/p/rOkE5ySUZXQV-Game-Designer-Makouk-Cairo-Egypt,Full TimeRemote,Makouk -,"Cairo, Egypt "
Cloud Architect,https://wuzzuf.net/jobs/p/g/taxILeDZZPBx-Cloud-Architect-SupportFinity™-Cairo-Egypt,Full Time,SupportFinity™ -,"Cairo, Egypt "
IT Operational Excellence Specialist,https://wuzzuf.net/jobs/p/g/WRX6DHXSJHcy-IT-Operational-Excellence-Specialist-Norconsult-Telematics-Riyadh-Saudi-Arabia,Full Time,Norconsult Telematics -,"Riyadh, Saudi Arabia "
Financial Planning Analyst,https://wuzzuf.net/jobs/p/g/1d3CQsAA75Wl-Financial-Planning-Analyst-Customer-Experience-Group-Dubai-United-Arab-Emirates,Full Time,Customer Experience Group -,"Dubai, United Arab Emirates "
SOC Analyst,https://wuzzuf.net/jobs/p/g/ZwPXKn1CIM4c-SOC-Analyst-Al-Ahly-Momkn-For-E-payments-Cairo-Egypt,Full Time,Al Ahly Momkn For E-payments -,"Cairo, Egypt "
